## 20190510172010
1260.000, -7.536, -35.034, -36.597, -36.928
1260.050, -7.347, -35.047, -35.721, -37.513
1260.100, -7.175, -34.748, -36.076, -38.167
1260.150, -6.988, -34.737, -35.700, -38.212
1260.200, -6.823, -34.745, -36.959, -37.619
1260.250, -6.640, -34.747, -36.144, -37.581
1260.300, -6.477, -35.365, -36.524, -38.830
1260.350, -6.302, -34.503, -36.146, -37.150
1260.400, -6.142, -34.417, -36.477, -37.005
1260.450, -5.976, -34.917, -36.169, -37.943
1260.500, -5.816, -35.301, -36.784, -37.228
1260.550, -5.661, -35.102, -37.009, -37.363
1260.600, -5.504, -34.751, -36.276, -38.470
1260.650, -5.354, -34.877, -36.660, -37.869
1260.700, -5.205, -34.968, -36.606, -37.905
1260.750, -5.062, -34.513, -36.784, -38.100
1260.800, -4.918, -34.530, -36.257, -37.634
1260.850, -4.781, -35.088, -35.994, -37.058
1260.900, -4.640, -35.060, -36.322, -36.897
1260.950, -4.509, -34.290, -36.820, -38.773
1261.000, -4.374, -34.749, -35.920, -38.484
1261.050, -4.247, -35.017, -36.612, -38.697
1261.100, -4.119, -35.042, -37.031, -38.930
1261.150, -3.997, -35.334, -36.314, -38.955
1261.200, -3.878, -35.735, -35.811, -38.975
1261.250, -3.762, -35.562, -37.051, -38.428
1261.300, -3.646, -35.471, -36.860, -38.249
1261.350, -3.534, -35.475, -38.229, -39.376
1261.400, -3.428, -35.472, -37.285, -39.923
1261.450, -3.321, -35.226, -36.917, -38.278
1261.500, -3.219, -35.535, -37.426, -37.589
1261.550, -3.120, -35.822, -38.017, -38.806
1261.600, -3.024, -36.041, -37.887, -38.404
1261.650, -2.928, -36.759, -37.592, -38.692
1261.700, -2.836, -35.825, -37.237, -38.792
1261.750, -2.746, -35.412, -38.034, -37.739
1261.800, -2.660, -35.973, -37.669, -37.836
1261.850, -2.575, -36.143, -37.291, -39.617
1261.900, -2.492, -36.444, -38.383, -40.136
1261.950, -2.413, -36.289, -37.915, -39.118
1262.000, -2.338, -35.566, -37.121, -37.842
1262.050, -2.261, -35.936, -37.833, -38.456
1262.100, -2.189, -36.542, -38.215, -38.320
1262.150, -2.119, -37.106, -37.725, -40.181
1262.200, -2.054, -37.258, -37.613, -41.024
1262.250, -1.987, -36.857, -39.358, -39.356
1262.300, -1.926, -36.403, -38.689, -38.996
1262.350, -1.867, -36.304, -37.859, -39.643
1262.400, -1.808, -36.996, -38.136, -38.212
1262.450, -1.755, -36.650, -38.351, -37.262
1262.500, -1.704, -36.315, -38.348, -37.787
1262.550, -1.657, -36.304, -38.338, -38.265
1262.600, -1.610, -36.829, -38.322, -40.833
1262.650, -1.566, -36.987, -37.941, -39.210
1262.700, -1.523, -36.720, -37.623, -37.285
1262.750, -1.483, -37.260, -37.927, -38.594
1262.800, -1.445, -38.192, -39.556, -38.842
1262.850, -1.409, -38.087, -40.381, -37.750
1262.900, -1.374, -37.406, -38.327, -38.261
1262.950, -1.342, -37.541, -38.367, -38.863
1263.000, -1.312, -36.981, -41.077, -38.862
1263.050, -1.283, -36.637, -40.606, -38.869
1263.100, -1.256, -37.037, -40.750, -41.213
1263.150, -1.232, -37.210, -38.799, -39.584
1263.200, -1.209, -36.445, -37.742, -38.926
1263.250, -1.187, -36.247, -38.680, -38.357
1263.300, -1.168, -37.043, -39.071, -38.224
